date_key,year,quarter,quarter_name,month,month_name,year_month,year_quarter,week_of_year,day_of_week,is_weekend,is_month_end
2018-11-08,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,45,3,0,0
2018-11-09,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,45,4,0,0
2018-11-10,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,45,5,1,0
2018-11-11,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,45,6,1,0
2018-11-12,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,46,0,0,0
2018-11-13,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,46,1,0,0
2018-11-14,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,46,2,0,0
2018-11-15,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,46,3,0,0
2018-11-16,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,46,4,0,0
2018-11-17,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,46,5,1,0
2018-11-18,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,46,6,1,0
2018-11-19,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,47,0,0,0
2018-11-20,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,47,1,0,0
2018-11-21,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,47,2,0,0
2018-11-22,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,47,3,0,0
2018-11-23,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,47,4,0,0
2018-11-24,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,47,5,1,0
2018-11-25,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,47,6,1,0
2018-11-26,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,48,0,0,0
2018-11-27,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,48,1,0,0
2018-11-28,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,48,2,0,0
2018-11-29,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,48,3,0,0
2018-11-30,2018,4,Q4,11,Tháng 11,2018-11,2018Q4,48,4,0,1
2018-12-01,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,48,5,1,0
2018-12-02,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,48,6,1,0
2018-12-03,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,49,0,0,0
2018-12-04,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,49,1,0,0
2018-12-05,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,49,2,0,0
2018-12-06,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,49,3,0,0
2018-12-07,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,49,4,0,0
2018-12-08,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,49,5,1,0
2018-12-09,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,49,6,1,0
2018-12-10,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,50,0,0,0
2018-12-11,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,50,1,0,0
2018-12-12,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,50,2,0,0
2018-12-13,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,50,3,0,0
2018-12-14,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,50,4,0,0
2018-12-15,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,50,5,1,0
2018-12-16,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,50,6,1,0
2018-12-17,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,51,0,0,0
2018-12-18,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,51,1,0,0
2018-12-19,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,51,2,0,0
2018-12-20,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,51,3,0,0
2018-12-21,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,51,4,0,0
2018-12-22,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,51,5,1,0
2018-12-23,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,51,6,1,0
2018-12-24,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,52,0,0,0
2018-12-25,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,52,1,0,0
2018-12-26,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,52,2,0,0
2018-12-27,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,52,3,0,0
2018-12-28,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,52,4,0,0
2018-12-29,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,52,5,1,0
2018-12-30,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,52,6,1,0
2018-12-31,2018,4,Q4,12,Tháng 12,2018-12,2018Q4,1,0,0,1
2019-01-01,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,1,1,0,0
2019-01-02,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,1,2,0,0
2019-01-03,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,1,3,0,0
2019-01-04,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,1,4,0,0
2019-01-05,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,1,5,1,0
2019-01-06,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,1,6,1,0
2019-01-07,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,2,0,0,0
2019-01-08,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,2,1,0,0
2019-01-09,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,2,2,0,0
2019-01-10,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,2,3,0,0
2019-01-11,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,2,4,0,0
2019-01-12,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,2,5,1,0
2019-01-13,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,2,6,1,0
2019-01-14,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,3,0,0,0
2019-01-15,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,3,1,0,0
2019-01-16,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,3,2,0,0
2019-01-17,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,3,3,0,0
2019-01-18,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,3,4,0,0
2019-01-19,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,3,5,1,0
2019-01-20,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,3,6,1,0
2019-01-21,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,4,0,0,0
2019-01-22,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,4,1,0,0
2019-01-23,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,4,2,0,0
2019-01-24,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,4,3,0,0
2019-01-25,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,4,4,0,0
2019-01-26,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,4,5,1,0
2019-01-27,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,4,6,1,0
2019-01-28,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,5,0,0,0
2019-01-29,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,5,1,0,0
2019-01-30,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,5,2,0,0
2019-01-31,2019,1,Q1,1,Tháng 1,2019-01,2019Q1,5,3,0,1
2019-02-01,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,5,4,0,0
2019-02-02,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,5,5,1,0
2019-02-03,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,5,6,1,0
2019-02-04,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,6,0,0,0
2019-02-05,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,6,1,0,0
2019-02-06,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,6,2,0,0
2019-02-07,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,6,3,0,0
2019-02-08,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,6,4,0,0
2019-02-09,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,6,5,1,0
2019-02-10,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,6,6,1,0
2019-02-11,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,7,0,0,0
2019-02-12,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,7,1,0,0
2019-02-13,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,7,2,0,0
2019-02-14,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,7,3,0,0
2019-02-15,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,7,4,0,0
2019-02-16,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,7,5,1,0
2019-02-17,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,7,6,1,0
2019-02-18,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,8,0,0,0
2019-02-19,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,8,1,0,0
2019-02-20,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,8,2,0,0
2019-02-21,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,8,3,0,0
2019-02-22,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,8,4,0,0
2019-02-23,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,8,5,1,0
2019-02-24,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,8,6,1,0
2019-02-25,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,9,0,0,0
2019-02-26,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,9,1,0,0
2019-02-27,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,9,2,0,0
2019-02-28,2019,1,Q1,2,Tháng 2,2019-02,2019Q1,9,3,0,1
2019-03-01,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,9,4,0,0
2019-03-02,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,9,5,1,0
2019-03-03,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,9,6,1,0
2019-03-04,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,10,0,0,0
2019-03-05,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,10,1,0,0
2019-03-06,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,10,2,0,0
2019-03-07,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,10,3,0,0
2019-03-08,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,10,4,0,0
2019-03-09,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,10,5,1,0
2019-03-10,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,10,6,1,0
2019-03-11,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,11,0,0,0
2019-03-12,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,11,1,0,0
2019-03-13,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,11,2,0,0
2019-03-14,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,11,3,0,0
2019-03-15,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,11,4,0,0
2019-03-16,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,11,5,1,0
2019-03-17,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,11,6,1,0
2019-03-18,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,12,0,0,0
2019-03-19,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,12,1,0,0
2019-03-20,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,12,2,0,0
2019-03-21,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,12,3,0,0
2019-03-22,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,12,4,0,0
2019-03-23,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,12,5,1,0
2019-03-24,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,12,6,1,0
2019-03-25,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,13,0,0,0
2019-03-26,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,13,1,0,0
2019-03-27,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,13,2,0,0
2019-03-28,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,13,3,0,0
2019-03-29,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,13,4,0,0
2019-03-30,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,13,5,1,0
2019-03-31,2019,1,Q1,3,Tháng 3,2019-03,2019Q1,13,6,1,1
2019-04-01,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,14,0,0,0
2019-04-02,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,14,1,0,0
2019-04-03,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,14,2,0,0
2019-04-04,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,14,3,0,0
2019-04-05,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,14,4,0,0
2019-04-06,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,14,5,1,0
2019-04-07,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,14,6,1,0
2019-04-08,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,15,0,0,0
2019-04-09,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,15,1,0,0
2019-04-10,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,15,2,0,0
2019-04-11,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,15,3,0,0
2019-04-12,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,15,4,0,0
2019-04-13,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,15,5,1,0
2019-04-14,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,15,6,1,0
2019-04-15,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,16,0,0,0
2019-04-16,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,16,1,0,0
2019-04-17,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,16,2,0,0
2019-04-18,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,16,3,0,0
2019-04-19,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,16,4,0,0
2019-04-20,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,16,5,1,0
2019-04-21,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,16,6,1,0
2019-04-22,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,17,0,0,0
2019-04-23,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,17,1,0,0
2019-04-24,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,17,2,0,0
2019-04-25,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,17,3,0,0
2019-04-26,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,17,4,0,0
2019-04-27,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,17,5,1,0
2019-04-28,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,17,6,1,0
2019-04-29,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,18,0,0,0
2019-04-30,2019,2,Q2,4,Tháng 4,2019-04,2019Q2,18,1,0,1
2019-05-01,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,18,2,0,0
2019-05-02,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,18,3,0,0
2019-05-03,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,18,4,0,0
2019-05-04,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,18,5,1,0
2019-05-05,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,18,6,1,0
2019-05-06,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,19,0,0,0
2019-05-07,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,19,1,0,0
2019-05-08,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,19,2,0,0
2019-05-09,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,19,3,0,0
2019-05-10,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,19,4,0,0
2019-05-11,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,19,5,1,0
2019-05-12,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,19,6,1,0
2019-05-13,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,20,0,0,0
2019-05-14,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,20,1,0,0
2019-05-15,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,20,2,0,0
2019-05-16,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,20,3,0,0
2019-05-17,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,20,4,0,0
2019-05-18,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,20,5,1,0
2019-05-19,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,20,6,1,0
2019-05-20,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,21,0,0,0
2019-05-21,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,21,1,0,0
2019-05-22,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,21,2,0,0
2019-05-23,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,21,3,0,0
2019-05-24,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,21,4,0,0
2019-05-25,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,21,5,1,0
2019-05-26,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,21,6,1,0
2019-05-27,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,22,0,0,0
2019-05-28,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,22,1,0,0
2019-05-29,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,22,2,0,0
2019-05-30,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,22,3,0,0
2019-05-31,2019,2,Q2,5,Tháng 5,2019-05,2019Q2,22,4,0,1
2019-06-01,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,22,5,1,0
2019-06-02,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,22,6,1,0
2019-06-03,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,23,0,0,0
2019-06-04,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,23,1,0,0
2019-06-05,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,23,2,0,0
2019-06-06,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,23,3,0,0
2019-06-07,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,23,4,0,0
2019-06-08,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,23,5,1,0
2019-06-09,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,23,6,1,0
2019-06-10,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,24,0,0,0
2019-06-11,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,24,1,0,0
2019-06-12,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,24,2,0,0
2019-06-13,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,24,3,0,0
2019-06-14,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,24,4,0,0
2019-06-15,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,24,5,1,0
2019-06-16,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,24,6,1,0
2019-06-17,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,25,0,0,0
2019-06-18,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,25,1,0,0
2019-06-19,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,25,2,0,0
2019-06-20,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,25,3,0,0
2019-06-21,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,25,4,0,0
2019-06-22,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,25,5,1,0
2019-06-23,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,25,6,1,0
2019-06-24,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,26,0,0,0
2019-06-25,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,26,1,0,0
2019-06-26,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,26,2,0,0
2019-06-27,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,26,3,0,0
2019-06-28,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,26,4,0,0
2019-06-29,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,26,5,1,0
2019-06-30,2019,2,Q2,6,Tháng 6,2019-06,2019Q2,26,6,1,1
2019-07-01,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,27,0,0,0
2019-07-02,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,27,1,0,0
2019-07-03,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,27,2,0,0
2019-07-04,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,27,3,0,0
2019-07-05,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,27,4,0,0
2019-07-06,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,27,5,1,0
2019-07-07,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,27,6,1,0
2019-07-08,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,28,0,0,0
2019-07-09,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,28,1,0,0
2019-07-10,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,28,2,0,0
2019-07-11,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,28,3,0,0
2019-07-12,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,28,4,0,0
2019-07-13,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,28,5,1,0
2019-07-14,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,28,6,1,0
2019-07-15,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,29,0,0,0
2019-07-16,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,29,1,0,0
2019-07-17,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,29,2,0,0
2019-07-18,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,29,3,0,0
2019-07-19,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,29,4,0,0
2019-07-20,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,29,5,1,0
2019-07-21,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,29,6,1,0
2019-07-22,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,30,0,0,0
2019-07-23,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,30,1,0,0
2019-07-24,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,30,2,0,0
2019-07-25,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,30,3,0,0
2019-07-26,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,30,4,0,0
2019-07-27,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,30,5,1,0
2019-07-28,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,30,6,1,0
2019-07-29,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,31,0,0,0
2019-07-30,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,31,1,0,0
2019-07-31,2019,3,Q3,7,Tháng 7,2019-07,2019Q3,31,2,0,1
2019-08-01,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,31,3,0,0
2019-08-02,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,31,4,0,0
2019-08-03,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,31,5,1,0
2019-08-04,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,31,6,1,0
2019-08-05,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,32,0,0,0
2019-08-06,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,32,1,0,0
2019-08-07,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,32,2,0,0
2019-08-08,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,32,3,0,0
2019-08-09,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,32,4,0,0
2019-08-10,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,32,5,1,0
2019-08-11,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,32,6,1,0
2019-08-12,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,33,0,0,0
2019-08-13,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,33,1,0,0
2019-08-14,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,33,2,0,0
2019-08-15,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,33,3,0,0
2019-08-16,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,33,4,0,0
2019-08-17,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,33,5,1,0
2019-08-18,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,33,6,1,0
2019-08-19,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,34,0,0,0
2019-08-20,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,34,1,0,0
2019-08-21,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,34,2,0,0
2019-08-22,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,34,3,0,0
2019-08-23,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,34,4,0,0
2019-08-24,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,34,5,1,0
2019-08-25,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,34,6,1,0
2019-08-26,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,35,0,0,0
2019-08-27,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,35,1,0,0
2019-08-28,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,35,2,0,0
2019-08-29,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,35,3,0,0
2019-08-30,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,35,4,0,0
2019-08-31,2019,3,Q3,8,Tháng 8,2019-08,2019Q3,35,5,1,1
2019-09-01,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,35,6,1,0
2019-09-02,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,36,0,0,0
2019-09-03,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,36,1,0,0
2019-09-04,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,36,2,0,0
2019-09-05,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,36,3,0,0
2019-09-06,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,36,4,0,0
2019-09-07,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,36,5,1,0
2019-09-08,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,36,6,1,0
2019-09-09,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,37,0,0,0
2019-09-10,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,37,1,0,0
2019-09-11,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,37,2,0,0
2019-09-12,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,37,3,0,0
2019-09-13,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,37,4,0,0
2019-09-14,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,37,5,1,0
2019-09-15,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,37,6,1,0
2019-09-16,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,38,0,0,0
2019-09-17,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,38,1,0,0
2019-09-18,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,38,2,0,0
2019-09-19,2019,3,Q3,9,Tháng 9,2019-09,2019Q3,38,3,0,0
